customer_id,first_name,last_name,email,city,signup_date,age,full_name
C11743,Mane,Hakobyan,customer1743@example.com,Armavir,2023-09-21,29.0,Mane Hakobyan
C11744,Mariam,Hakobyan,customer1744@example.com,Yerevan,2025-07-24,,Mariam Hakobyan
C11745,Karen,Sargsyan,customer1745@example.com,Vanadzor,2025-04-24,54.0,Karen Sargsyan
C11746,Lilit,Petrosyan,customer1746@example.com,Artashat,2024-05-08,63.0,Lilit Petrosyan
C11747,Eva,Mkrtchyan,customer1747@example.com,Yerevan,2025-04-05,55.0,Eva Mkrtchyan
C11748,Mane,Vardanyan,customer1748@example.com,Gyumri,2023-10-30,32.0,Mane Vardanyan
C11749,Karen,Vardanyan,customer1749@example.com,Gyumri,2025-02-03,24.0,Karen Vardanyan
C11750,Suren,Stepanyan,customer1750@example.com,Yerevan,2025-06-10,31.0,Suren Stepanyan
C11751,Hayk,Martirosyan,customer1751@example.com,Etchmiadzin,2023-12-13,18.0,Hayk Martirosyan
C11752,Nare,Ghazaryan,customer1752@example.com,Armavir,2025-04-03,55.0,Nare Ghazaryan
C11753,Tatev,Martirosyan,customer1753@example.com,Etchmiadzin,2023-04-28,20.0,Tatev Martirosyan
C11754,Nare,Grigoryan,customer1754@example.com,Yerevan,2024-04-24,54.0,Nare Grigoryan
C11755,Mikael,Hovhannisyan,customer1755@example.com,Yerevan,2023-03-19,61.0,Mikael Hovhannisyan
C11756,Karen,Ghazaryan,customer1756@example.com,Vanadzor,2023-05-25,48.0,Karen Ghazaryan
C11757,Gor,Grigoryan,customer1757@example.com,Yerevan,2025-02-11,60.0,Gor Grigoryan
C11758,Sona,Petrosyan,customer1758@example.com,Abovyan,2023-08-20,30.0,Sona Petrosyan
C11759,Karen,Grigoryan,customer1759@example.com,Gyumri,2025-05-30,65.0,Karen Grigoryan
C11760,Ani,Grigoryan,customer1760@example.com,Abovyan,2024-11-23,35.0,Ani Grigoryan
C11761,Sona,Sargsyan,customer1761@example.com,Vanadzor,2025-01-11,34.0,Sona Sargsyan
C11762,Hayk,Sargsyan,customer1762@example.com,Yerevan,2024-11-21,34.0,Hayk Sargsyan
C11763,Narek,Grigoryan,customer1763@example.com,Yerevan,2024-02-11,28.0,Narek Grigoryan
C11764,Eva,Avetisyan,customer1764@example.com,Yerevan,2025-05-16,37.0,Eva Avetisyan
C11765,Eva,Ghazaryan,,Gyumri,2025-04-03,27.0,Eva Ghazaryan
C11766,Mariam,Karapetyan,customer1766@example.com,Abovyan,2024-07-24,46.0,Mariam Karapetyan
C11767,Ani,Karapetyan,customer1767@example.com,Etchmiadzin,2024-01-10,65.0,Ani Karapetyan
C11768,Mane,Stepanyan,customer1768@example.com,Hrazdan,2023-04-03,51.0,Mane Stepanyan
C11769,Gor,Stepanyan,customer1769@example.com,Dilijan,2025-03-20,34.0,Gor Stepanyan
C11770,Karen,Petrosyan,customer1770@example.com,Yerevan,2024-02-09,59.0,Karen Petrosyan
C11771,Karen,Martirosyan,customer1771@example.com,Yerevan,2023-01-15,30.0,Karen Martirosyan
C11772,Lusine,Hovhannisyan,customer1772@example.com,Yerevan,2023-09-28,61.0,Lusine Hovhannisyan
C11773,Sona,Hakobyan,customer1773@example.com,Hrazdan,2024-07-03,64.0,Sona Hakobyan
C11774,Eva,Petrosyan,customer1774@example.com,Yerevan,2023-05-07,56.0,Eva Petrosyan
C11775,Sona,Grigoryan,customer1775@example.com,Vagharshapat,2024-04-10,44.0,Sona Grigoryan
C11776,Lusine,Sargsyan,customer1776@example.com,Gyumri,2024-01-13,43.0,Lusine Sargsyan
C11777,Suren,Stepanyan,customer1777@example.com,Artashat,2024-11-19,45.0,Suren Stepanyan
C11778,Sona,Harutyunyan,customer1778@example.com,Artashat,2025-02-05,30.0,Sona Harutyunyan
C11779,Arsen,Avetisyan,customer1779@example.com,Yerevan,2024-11-19,29.0,Arsen Avetisyan
C11780,Arman,Vardanyan,customer1780@example.com,Gyumri,2023-09-26,61.0,Arman Vardanyan
C11781,Ani,Manukyan,customer1781@example.com,Vanadzor,2024-08-21,45.0,Ani Manukyan
C11782,Ani,Vardanyan,customer1782@example.com,Yerevan,2024-01-26,19.0,Ani Vardanyan
C11783,Saro,Sargsyan,customer1783@example.com,Yerevan,2025-04-22,54.0,Saro Sargsyan
C11784,Mikael,Karapetyan,customer1784@example.com,Abovyan,2024-10-15,51.0,Mikael Karapetyan
C11785,Arsen,Hovhannisyan,customer1785@example.com,Yerevan,2024-01-16,40.0,Arsen Hovhannisyan
C11786,Mikael,Ghazaryan,customer1786@example.com,Vanadzor,2023-04-21,62.0,Mikael Ghazaryan
C11787,Narek,Vardanyan,customer1787@example.com,Abovyan,2024-11-22,46.0,Narek Vardanyan
C11788,David,Sargsyan,customer1788@example.com,Yerevan,2023-08-28,52.0,David Sargsyan
C11789,Mariam,Stepanyan,customer1789@example.com,Gyumri,2024-04-27,28.0,Mariam Stepanyan
C11790,Karen,Avetisyan,customer1790@example.com,Yerevan,2023-01-26,65.0,Karen Avetisyan
C11791,Hayk,Ghazaryan,customer1791@example.com,Hrazdan,2024-09-26,50.0,Hayk Ghazaryan
C11792,David,Stepanyan,customer1792@example.com,Yerevan,2025-06-24,28.0,David Stepanyan
C11793,Ani,Hakobyan,customer1793@example.com,Armavir,2024-07-28,26.0,Ani Hakobyan
C11794,David,Grigoryan,customer1794@example.com,Yerevan,2023-12-02,31.0,David Grigoryan
C11795,Mikael,Harutyunyan,customer1795@example.com,Yerevan,2025-07-26,26.0,Mikael Harutyunyan
C11796,Tatev,Karapetyan,customer1796@example.com,Yerevan,2024-09-16,56.0,Tatev Karapetyan
C11797,David,Karapetyan,customer1797@example.com,Yerevan,2023-08-15,65.0,David Karapetyan
C11798,Tatev,Hovhannisyan,customer1798@example.com,Yerevan,2024-10-25,20.0,Tatev Hovhannisyan
C11799,David,Mkrtchyan,customer1799@example.com,Vanadzor,2023-03-06,46.0,David Mkrtchyan
C11800,Mane,Martirosyan,customer1800@example.com,Gyumri,2024-10-12,36.0,Mane Martirosyan
C11801,Arman,Stepanyan,customer1801@example.com,Yerevan,2025-04-23,53.0,Arman Stepanyan
C11802,Mariam,Hakobyan,customer1802@example.com,Yerevan,2024-04-20,49.0,Mariam Hakobyan
C11803,Hayk,Karapetyan,customer1803@example.com,Hrazdan,2025-07-20,24.0,Hayk Karapetyan
C11804,Arsen,Martirosyan,customer1804@example.com,Vanadzor,2024-12-18,45.0,Arsen Martirosyan
C11805,Arman,Karapetyan,customer1805@example.com,Yerevan,2023-11-06,61.0,Arman Karapetyan
C11806,Hayk,Ghazaryan,customer1806@example.com,Etchmiadzin,2024-10-26,,Hayk Ghazaryan
C11807,Saro,Grigoryan,customer1807@example.com,Yerevan,2024-02-23,22.0,Saro Grigoryan
C11808,Hayk,Martirosyan,customer1808@example.com,Etchmiadzin,2023-04-30,40.0,Hayk Martirosyan
C11809,Mariam,Avetisyan,customer1809@example.com,Yerevan,2023-05-24,39.0,Mariam Avetisyan
C11810,Karen,Stepanyan,customer1810@example.com,Yerevan,2023-02-16,43.0,Karen Stepanyan
C11811,Tatev,Mkrtchyan,customer1811@example.com,Artashat,2023-02-08,59.0,Tatev Mkrtchyan
C11812,David,Grigoryan,customer1812@example.com,Yerevan,2023-11-08,29.0,David Grigoryan
C11813,Saro,Vardanyan,customer1813@example.com,Etchmiadzin,2024-05-19,57.0,Saro Vardanyan
C11814,Tatev,Avetisyan,customer1814@example.com,Yerevan,2023-04-29,36.0,Tatev Avetisyan
C11815,Mane,Harutyunyan,customer1815@example.com,Abovyan,2023-04-10,64.0,Mane Harutyunyan
C11816,Ani,Hakobyan,customer1816@example.com,Armavir,2023-08-29,18.0,Ani Hakobyan
C11817,Lilit,Hakobyan,customer1817@example.com,Yerevan,2025-06-27,20.0,Lilit Hakobyan
C11818,Eva,Manukyan,customer1818@example.com,Kapan,2024-07-04,44.0,Eva Manukyan
C11819,Ani,Manukyan,customer1819@example.com,Vanadzor,2023-05-19,35.0,Ani Manukyan
C11820,Suren,Stepanyan,customer1820@example.com,Vanadzor,2024-02-02,47.0,Suren Stepanyan
C11821,Lilit,Martirosyan,customer1821@example.com,Gyumri,2024-04-09,19.0,Lilit Martirosyan
C11822,Eva,Ghazaryan,customer1822@example.com,Armavir,2024-01-15,22.0,Eva Ghazaryan
C11823,Saro,Hakobyan,customer1823@example.com,Yerevan,2024-11-17,46.0,Saro Hakobyan
C11824,Ani,Hovhannisyan,customer1824@example.com,Yerevan,2025-01-30,50.0,Ani Hovhannisyan
C11825,Lusine,Vardanyan,customer1825@example.com,Armavir,2024-12-14,59.0,Lusine Vardanyan
C11826,Lusine,Stepanyan,customer1826@example.com,Hrazdan,2024-07-07,37.0,Lusine Stepanyan
C11827,Anna,Martirosyan,customer1827@example.com,Yerevan,2024-03-05,47.0,Anna Martirosyan
C11828,Suren,Manukyan,customer1828@example.com,Gyumri,2024-08-24,59.0,Suren Manukyan
C11829,Hayk,Vardanyan,customer1829@example.com,Gyumri,2025-01-30,22.0,Hayk Vardanyan
C11830,Mane,Harutyunyan,customer1830@example.com,Yerevan,2025-01-14,38.0,Mane Harutyunyan
C11831,Anna,Karapetyan,customer1831@example.com,Yerevan,2023-06-08,32.0,Anna Karapetyan
C11832,Sona,Avetisyan,customer1832@example.com,Abovyan,2025-06-25,37.0,Sona Avetisyan
C11833,Arsen,Stepanyan,customer1833@example.com,Yerevan,2024-02-29,25.0,Arsen Stepanyan
C11834,Arsen,Vardanyan,customer1834@example.com,Etchmiadzin,2024-11-01,48.0,Arsen Vardanyan
C11835,Gor,Ghazaryan,customer1835@example.com,Etchmiadzin,2023-04-12,29.0,Gor Ghazaryan
C11836,Mariam,Sargsyan,customer1836@example.com,Yerevan,2025-05-03,38.0,Mariam Sargsyan
C11837,Arsen,Stepanyan,customer1837@example.com,Yerevan,2024-05-16,47.0,Arsen Stepanyan
C11838,David,Martirosyan,customer1838@example.com,Yerevan,2024-09-22,44.0,David Martirosyan
C11839,Anna,Harutyunyan,customer1839@example.com,Gyumri,2024-02-22,61.0,Anna Harutyunyan
C11840,Sona,Avetisyan,customer1840@example.com,Hrazdan,2023-10-14,43.0,Sona Avetisyan
C11841,Mikael,Hakobyan,customer1841@example.com,Yerevan,2023-02-03,50.0,Mikael Hakobyan
C11842,Mariam,Karapetyan,customer1842@example.com,Vanadzor,2024-12-07,43.0,Mariam Karapetyan
C11843,Hayk,Avetisyan,customer1843@example.com,Yerevan,2024-01-15,43.0,Hayk Avetisyan
C11844,Suren,Mkrtchyan,customer1844@example.com,Yerevan,2023-08-11,53.0,Suren Mkrtchyan
C11845,Narek,Manukyan,customer1845@example.com,Yerevan,2024-03-30,57.0,Narek Manukyan
C11846,Mariam,Avetisyan,customer1846@example.com,Yerevan,2024-03-31,,Mariam Avetisyan
C11847,Mikael,Sargsyan,customer1847@example.com,Yerevan,2023-08-30,32.0,Mikael Sargsyan
C11848,Narek,Harutyunyan,customer1848@example.com,Yerevan,2025-05-25,18.0,Narek Harutyunyan
C11849,Eva,Karapetyan,customer1849@example.com,Kapan,2024-01-07,28.0,Eva Karapetyan
C11850,Suren,Hovhannisyan,customer1850@example.com,Etchmiadzin,2023-04-12,,Suren Hovhannisyan
C11851,Arman,Grigoryan,customer1851@example.com,Yerevan,2024-12-03,18.0,Arman Grigoryan
C11852,Eva,Avetisyan,customer1852@example.com,Yerevan,2024-01-12,48.0,Eva Avetisyan
C11853,Mane,Hovhannisyan,customer1853@example.com,Yerevan,2024-07-11,61.0,Mane Hovhannisyan
C11854,Mikael,Hovhannisyan,customer1854@example.com,Yerevan,2025-07-12,33.0,Mikael Hovhannisyan
C11855,Hayk,Petrosyan,customer1855@example.com,Gyumri,2024-10-22,39.0,Hayk Petrosyan
C11856,Arsen,Sargsyan,customer1856@example.com,Yerevan,2024-01-03,59.0,Arsen Sargsyan
C11857,Karen,Sargsyan,customer1857@example.com,Yerevan,2023-03-04,35.0,Karen Sargsyan
C11858,Suren,Petrosyan,customer1858@example.com,Yerevan,2024-02-12,-5.0,Suren Petrosyan
C11859,Mane,Mkrtchyan,customer1859@example.com,Yerevan,2023-10-10,34.0,Mane Mkrtchyan
C11860,Tatev,Grigoryan,customer1860@example.com,Yerevan,2023-07-14,47.0,Tatev Grigoryan
C11861,Mane,Manukyan,customer1861@example.com,Abovyan,2023-05-06,-5.0,Mane Manukyan
C11862,Mikael,Harutyunyan,customer1862@example.com,Yerevan,2025-05-18,52.0,Mikael Harutyunyan
C11863,Eva,Karapetyan,customer1863@example.com,Gyumri,2025-04-23,38.0,Eva Karapetyan
C11864,Eva,Harutyunyan,customer1864@example.com,Vanadzor,2024-04-10,33.0,Eva Harutyunyan
C11865,Arman,Grigoryan,customer1865@example.com,Armavir,2023-04-04,23.0,Arman Grigoryan
C11866,Mane,Harutyunyan,,Armavir,2024-11-09,20.0,Mane Harutyunyan
C11867,Saro,Petrosyan,customer1867@example.com,Hrazdan,2023-08-06,58.0,Saro Petrosyan
C11868,Eva,Sargsyan,customer1868@example.com,Yerevan,2024-10-19,60.0,Eva Sargsyan
C11869,Arman,Harutyunyan,customer1869@example.com,Vanadzor,2024-10-16,38.0,Arman Harutyunyan
C11870,Tatev,Martirosyan,customer1870@example.com,Etchmiadzin,2024-09-03,-5.0,Tatev Martirosyan
C11871,Saro,Hovhannisyan,customer1871@example.com,Yerevan,2023-01-22,35.0,Saro Hovhannisyan
C11872,Mariam,Stepanyan,customer1872@example.com,Gyumri,2023-02-21,41.0,Mariam Stepanyan
C11873,Arsen,Hovhannisyan,customer1873@example.com,Kapan,2025-03-16,44.0,Arsen Hovhannisyan
C11874,Arman,Avetisyan,customer1874@example.com,Gyumri,2023-12-08,21.0,Arman Avetisyan
C11875,Mikael,Grigoryan,customer1875@example.com,Yerevan,2023-09-07,39.0,Mikael Grigoryan
C11876,Nare,Mkrtchyan,customer1876@example.com,Yerevan,2023-05-09,41.0,Nare Mkrtchyan
C11877,Arsen,Ghazaryan,customer1877@example.com,Yerevan,2025-03-16,57.0,Arsen Ghazaryan
C11878,Eva,Ghazaryan,customer1878@example.com,Yerevan,2024-08-01,62.0,Eva Ghazaryan
C11879,Anna,Martirosyan,customer1879@example.com,Abovyan,2023-07-30,27.0,Anna Martirosyan
C11880,Sona,Vardanyan,customer1880@example.com,Abovyan,2023-03-12,,Sona Vardanyan
C11881,Mikael,Petrosyan,customer1881@example.com,Yerevan,2025-04-29,57.0,Mikael Petrosyan
C11882,Gor,Hakobyan,customer1882@example.com,Armavir,2025-02-22,23.0,Gor Hakobyan
C11883,Arman,Petrosyan,customer1883@example.com,Yerevan,2024-07-21,65.0,Arman Petrosyan
C11884,Karen,Hovhannisyan,customer1884@example.com,Yerevan,2023-08-01,35.0,Karen Hovhannisyan
C11885,Mariam,Mkrtchyan,customer1885@example.com,Hrazdan,2024-08-23,34.0,Mariam Mkrtchyan
C11886,Lusine,Mkrtchyan,customer1886@example.com,Etchmiadzin,2023-08-10,55.0,Lusine Mkrtchyan
C11887,Tatev,Martirosyan,customer1887@example.com,Vanadzor,2025-04-12,62.0,Tatev Martirosyan
C11888,Arman,Avetisyan,customer1888@example.com,Kapan,2025-06-09,40.0,Arman Avetisyan
C11889,Mane,Grigoryan,customer1889@example.com,Hrazdan,2023-08-27,63.0,Mane Grigoryan
C11890,Lilit,Stepanyan,customer1890@example.com,Armavir,2023-12-03,47.0,Lilit Stepanyan
C11891,Suren,Manukyan,customer1891@example.com,Yerevan,2025-03-03,38.0,Suren Manukyan
C11892,Gor,Sargsyan,customer1892@example.com,Hrazdan,2023-06-01,27.0,Gor Sargsyan
C11893,Lilit,Martirosyan,customer1893@example.com,Dilijan,2025-03-18,60.0,Lilit Martirosyan
C11894,Tatev,Vardanyan,customer1894@example.com,Hrazdan,2025-07-11,30.0,Tatev Vardanyan
C11895,Lilit,Mkrtchyan,customer1895@example.com,Yerevan,2024-09-02,29.0,Lilit Mkrtchyan
C11896,Lusine,Ghazaryan,customer1896@example.com,Gyumri,2023-01-03,26.0,Lusine Ghazaryan
C11897,Gor,Hakobyan,customer1897@example.com,Vanadzor,2023-10-11,21.0,Gor Hakobyan
C11898,Gor,Stepanyan,customer1898@example.com,Yerevan,2025-05-29,56.0,Gor Stepanyan
C11899,Arman,Karapetyan,customer1899@example.com,Dilijan,2023-05-29,41.0,Arman Karapetyan
C11900,Nare,Mkrtchyan,customer1900@example.com,Yerevan,2023-05-14,51.0,Nare Mkrtchyan
C11901,Arman,Avetisyan,customer1901@example.com,Yerevan,2024-07-07,56.0,Arman Avetisyan
C11902,Lilit,Vardanyan,customer1902@example.com,Armavir,2023-09-14,58.0,Lilit Vardanyan
C11903,Ani,Avetisyan,customer1903@example.com,Gyumri,2025-03-28,22.0,Ani Avetisyan
C11904,Suren,Mkrtchyan,customer1904@example.com,Yerevan,2023-06-28,32.0,Suren Mkrtchyan
C11905,Tatev,Vardanyan,customer1905@example.com,Vanadzor,2023-04-23,21.0,Tatev Vardanyan
C11906,Gor,Avetisyan,customer1906@example.com,Vanadzor,2024-11-07,56.0,Gor Avetisyan
C11907,Eva,Vardanyan,customer1907@example.com,Yerevan,2025-06-06,25.0,Eva Vardanyan
C11908,Tatev,Martirosyan,customer1908@example.com,Dilijan,2023-01-27,62.0,Tatev Martirosyan
C11909,David,Mkrtchyan,customer1909@example.com,Gyumri,2023-05-15,41.0,David Mkrtchyan
C11910,David,Mkrtchyan,customer1910@example.com,Vanadzor,2023-01-16,45.0,David Mkrtchyan
C11911,Eva,Vardanyan,customer1911@example.com,Gyumri,2024-01-02,60.0,Eva Vardanyan
C11912,Gor,Grigoryan,customer1912@example.com,Vanadzor,2025-03-19,44.0,Gor Grigoryan
C11913,Gor,Sargsyan,customer1913@example.com,Yerevan,2025-03-18,18.0,Gor Sargsyan
C11914,Sona,Hakobyan,customer1914@example.com,Yerevan,2023-09-01,51.0,Sona Hakobyan
C11915,Mikael,Avetisyan,customer1915@example.com,Gyumri,2024-08-25,34.0,Mikael Avetisyan
C11916,Lusine,Grigoryan,customer1916@example.com,Vagharshapat,2023-11-28,54.0,Lusine Grigoryan
C11917,Narek,Hovhannisyan,customer1917@example.com,Yerevan,2023-01-17,55.0,Narek Hovhannisyan
C11918,Arman,Hovhannisyan,customer1918@example.com,Vanadzor,2023-06-28,43.0,Arman Hovhannisyan
C11919,Karen,Manukyan,customer1919@example.com,Etchmiadzin,2023-09-29,41.0,Karen Manukyan
C11920,Saro,Manukyan,customer1920@example.com,Yerevan,2023-02-23,56.0,Saro Manukyan
C11921,Arman,Harutyunyan,customer1921@example.com,Yerevan,2023-05-10,38.0,Arman Harutyunyan
C11922,Lilit,Stepanyan,customer1922@example.com,Yerevan,2025-01-29,47.0,Lilit Stepanyan
C11923,Gor,Martirosyan,customer1923@example.com,Vanadzor,2024-03-07,64.0,Gor Martirosyan
C11924,Karen,Martirosyan,customer1924@example.com,Yerevan,2024-06-22,65.0,Karen Martirosyan
C11925,Saro,Petrosyan,customer1925@example.com,Yerevan,2023-04-27,30.0,Saro Petrosyan
C11926,Arman,Vardanyan,customer1926@example.com,Vanadzor,2025-02-02,54.0,Arman Vardanyan
C11927,Gor,Hakobyan,customer1927@example.com,Vanadzor,2023-03-07,20.0,Gor Hakobyan
C11928,Ani,Ghazaryan,customer1928@example.com,Yerevan,2024-05-02,49.0,Ani Ghazaryan
C11929,Karen,Mkrtchyan,customer1929@example.com,Yerevan,2024-04-04,52.0,Karen Mkrtchyan
C11930,Narek,Avetisyan,customer1930@example.com,Etchmiadzin,2025-03-07,36.0,Narek Avetisyan
C11931,Eva,Hakobyan,customer1931@example.com,Artashat,2024-01-06,31.0,Eva Hakobyan
C11932,Lusine,Harutyunyan,customer1932@example.com,Kapan,2024-06-09,65.0,Lusine Harutyunyan
C11933,Anna,Hovhannisyan,customer1933@example.com,Vanadzor,2024-08-30,39.0,Anna Hovhannisyan
C11934,Suren,Hovhannisyan,customer1934@example.com,Yerevan,2023-04-22,34.0,Suren Hovhannisyan
C11935,Mariam,Petrosyan,,Yerevan,2024-04-07,21.0,Mariam Petrosyan
C11936,Ani,Grigoryan,customer1936@example.com,Yerevan,2024-05-30,62.0,Ani Grigoryan
C11937,Lusine,Hakobyan,customer1937@example.com,Yerevan,2023-08-15,57.0,Lusine Hakobyan
C11938,Mikael,Grigoryan,customer1938@example.com,Abovyan,2024-09-21,36.0,Mikael Grigoryan
C11939,Narek,Manukyan,customer1939@example.com,Yerevan,2023-02-14,54.0,Narek Manukyan
C11940,Eva,Hovhannisyan,customer1940@example.com,Yerevan,2025-01-14,19.0,Eva Hovhannisyan
C11941,Anna,Avetisyan,customer1941@example.com,Dilijan,2025-03-13,32.0,Anna Avetisyan
C11942,Lilit,Harutyunyan,customer1942@example.com,Yerevan,2025-07-19,19.0,Lilit Harutyunyan
C11943,Mane,Mkrtchyan,customer1943@example.com,Yerevan,2025-06-06,28.0,Mane Mkrtchyan
C11944,Gor,Ghazaryan,customer1944@example.com,Yerevan,2024-11-05,62.0,Gor Ghazaryan
C11945,David,Hovhannisyan,customer1945@example.com,Vanadzor,2024-06-17,40.0,David Hovhannisyan
C11946,Arsen,Avetisyan,customer1946@example.com,Vanadzor,2023-11-05,27.0,Arsen Avetisyan
C11947,Tatev,Ghazaryan,customer1947@example.com,Yerevan,2024-04-14,20.0,Tatev Ghazaryan
C11948,Mariam,Ghazaryan,customer1948@example.com,Gyumri,2024-10-20,22.0,Mariam Ghazaryan
C11949,Anna,Stepanyan,customer1949@example.com,Etchmiadzin,2023-02-01,20.0,Anna Stepanyan
C11950,Lilit,Sargsyan,customer1950@example.com,Etchmiadzin,2023-03-04,55.0,Lilit Sargsyan
C11951,Karen,Martirosyan,customer1951@example.com,Artashat,2024-05-05,,Karen Martirosyan
C11952,Anna,Harutyunyan,customer1952@example.com,Etchmiadzin,2025-05-17,59.0,Anna Harutyunyan
C11953,Gor,Hakobyan,customer1953@example.com,Vanadzor,2024-02-16,36.0,Gor Hakobyan
C11954,Lilit,Avetisyan,customer1954@example.com,Yerevan,2024-03-12,,Lilit Avetisyan
C11955,David,Hovhannisyan,customer1955@example.com,Yerevan,2024-12-03,52.0,David Hovhannisyan
C11956,Lusine,Hovhannisyan,customer1956@example.com,Yerevan,2023-04-21,41.0,Lusine Hovhannisyan
C11957,Mane,Hovhannisyan,customer1957@example.com,Abovyan,2024-05-17,41.0,Mane Hovhannisyan
C11958,Lilit,Karapetyan,customer1958@example.com,Vagharshapat,2024-12-30,34.0,Lilit Karapetyan
C11959,Arsen,Martirosyan,customer1959@example.com,Gyumri,2025-07-20,57.0,Arsen Martirosyan
C11960,Saro,Martirosyan,customer1960@example.com,Yerevan,2024-03-30,,Saro Martirosyan
C11961,Arman,Vardanyan,customer1961@example.com,Gyumri,2023-03-17,19.0,Arman Vardanyan
C11962,Hayk,Karapetyan,customer1962@example.com,Artashat,2025-07-09,61.0,Hayk Karapetyan
C11963,Gor,Ghazaryan,customer1963@example.com,Vanadzor,2023-03-24,40.0,Gor Ghazaryan
C11964,Lilit,Ghazaryan,customer1964@example.com,Etchmiadzin,2023-11-26,23.0,Lilit Ghazaryan
C11965,Tatev,Stepanyan,customer1965@example.com,Etchmiadzin,2024-09-14,19.0,Tatev Stepanyan
C11966,Arsen,Vardanyan,customer1966@example.com,Artashat,2023-06-01,38.0,Arsen Vardanyan
C11967,Arman,Hovhannisyan,customer1967@example.com,Etchmiadzin,2023-03-09,52.0,Arman Hovhannisyan
C11968,Sona,Petrosyan,customer1968@example.com,Hrazdan,2023-05-10,46.0,Sona Petrosyan
C11969,Narek,Stepanyan,customer1969@example.com,Yerevan,2023-10-09,24.0,Narek Stepanyan
C11970,Ani,Petrosyan,customer1970@example.com,Yerevan,2024-10-01,46.0,Ani Petrosyan
C11971,Arman,Karapetyan,customer1971@example.com,Gyumri,2024-10-10,54.0,Arman Karapetyan
C11972,Anna,Sargsyan,customer1972@example.com,Yerevan,2024-08-22,40.0,Anna Sargsyan
C11973,David,Manukyan,customer1973@example.com,Dilijan,2024-07-15,50.0,David Manukyan
C11974,Sona,Karapetyan,customer1974@example.com,Yerevan,2024-12-30,25.0,Sona Karapetyan
C11975,Ani,Manukyan,customer1975@example.com,Kapan,2023-11-29,,Ani Manukyan
C11976,Hayk,Avetisyan,customer1976@example.com,Yerevan,2024-01-26,63.0,Hayk Avetisyan
C11977,David,Sargsyan,customer1977@example.com,Yerevan,2024-09-03,65.0,David Sargsyan
C11978,Lilit,Ghazaryan,customer1978@example.com,Artashat,2024-06-27,27.0,Lilit Ghazaryan
C11979,Arman,Harutyunyan,customer1979@example.com,Yerevan,2023-10-29,32.0,Arman Harutyunyan
C11980,Tatev,Stepanyan,,Yerevan,2024-04-09,41.0,Tatev Stepanyan
C11981,Lusine,Ghazaryan,customer1981@example.com,Yerevan,2024-06-01,43.0,Lusine Ghazaryan
C11982,Mariam,Manukyan,customer1982@example.com,Abovyan,2024-09-11,64.0,Mariam Manukyan
C11983,Narek,Vardanyan,customer1983@example.com,Yerevan,2024-03-16,59.0,Narek Vardanyan
C11984,Suren,Martirosyan,customer1984@example.com,Vanadzor,2023-04-12,56.0,Suren Martirosyan
C11985,Sona,Vardanyan,customer1985@example.com,Vanadzor,2025-03-23,20.0,Sona Vardanyan
C11986,Hayk,Avetisyan,customer1986@example.com,Hrazdan,2024-12-19,19.0,Hayk Avetisyan
C11987,Sona,Martirosyan,customer1987@example.com,Hrazdan,2023-04-28,23.0,Sona Martirosyan
C11988,Karen,Stepanyan,customer1988@example.com,Gyumri,2025-05-23,38.0,Karen Stepanyan
C11989,Anna,Sargsyan,customer1989@example.com,Yerevan,2024-11-01,26.0,Anna Sargsyan
C11990,Suren,Ghazaryan,customer1990@example.com,Kapan,2024-10-28,27.0,Suren Ghazaryan
C11991,Anna,Stepanyan,customer1991@example.com,Yerevan,2025-06-17,53.0,Anna Stepanyan
C11992,Hayk,Manukyan,customer1992@example.com,Gyumri,2025-02-26,20.0,Hayk Manukyan
C11993,Mariam,Stepanyan,customer1993@example.com,Yerevan,2024-07-18,58.0,Mariam Stepanyan
C11994,Suren,Grigoryan,customer1994@example.com,Kapan,2025-01-08,41.0,Suren Grigoryan
C11995,Mariam,Sargsyan,customer1995@example.com,Yerevan,2025-06-05,39.0,Mariam Sargsyan
C11996,Hayk,Vardanyan,customer1996@example.com,Yerevan,2023-08-09,31.0,Hayk Vardanyan
C11997,Lusine,Sargsyan,customer1997@example.com,Abovyan,2024-03-16,59.0,Lusine Sargsyan
C11998,Anna,Grigoryan,customer1998@example.com,Vanadzor,2024-04-07,62.0,Anna Grigoryan
C11999,Mariam,Stepanyan,customer1999@example.com,Yerevan,2025-06-28,61.0,Mariam Stepanyan
C12000,Nare,Avetisyan,customer2000@example.com,Gyumri,2023-08-22,44.0,Nare Avetisyan
C12001,Sona,Manukyan,customer2001@example.com,Hrazdan,2024-02-28,50.0,Sona Manukyan
C12002,Suren,Manukyan,customer2002@example.com,Dilijan,2023-12-14,39.0,Suren Manukyan
C12003,Arman,Hovhannisyan,customer2003@example.com,Vanadzor,2025-04-27,-5.0,Arman Hovhannisyan
C12004,Narek,Martirosyan,customer2004@example.com,Yerevan,2024-04-09,-5.0,Narek Martirosyan
C12005,Tatev,Sargsyan,customer2005@example.com,Yerevan,2024-02-13,36.0,Tatev Sargsyan
C12006,Eva,Stepanyan,customer2006@example.com,Armavir,2024-03-01,23.0,Eva Stepanyan
C12007,Mikael,Sargsyan,customer2007@example.com,Vagharshapat,2025-01-17,62.0,Mikael Sargsyan
C12008,Gor,Mkrtchyan,customer2008@example.com,Yerevan,2023-04-08,36.0,Gor Mkrtchyan
