customer_id,first_name,last_name,email,city,signup_date,age
C11930,Narek,Avetisyan,customer1930@example.com,ETChMIaDzIN,2025-03-07,36
C11931,EVA,HaKobYaN,customer1931@example.com,Artashat,2024-01-06,31
C11932,Lusine.,Harutyunyan,customer1932@example.com,'Kapan',2024-06-09,65
C11933,Anna,Hovhannisyan,customer1933@example.com,VNZ,2024-08-30,39
C11934,suren,Hovhannisyan,customer1934@example.com,Yerevan,2023-04-22,34
C11935,"""""mariam""""",Petrosyan,,YEREVAN,2024-04-07,21
C11936,AnI,#Grigoryan,customer1936@example.com,Yerevan,2024-05-30,62
C11937,Lusine,'Hakobyan',customer1937@example.com,yerev.,2023-08-15,57
C11938,MIKAEL,Grigoryan,customer1938@example.com,'Abovyan',2024-09-21,36
C11939,  Narek  ,manukyan,customer1939@example.com,Yerev.,2023-02-14,54
C11940,  Eva  ,"HOVHANNISYAN,",customer1940@example.com,"Yerevan,",2025-01-14,19
C11941,Anna,Avetisyan,customer1941@example.com,DILijAN,2025-03-13,32
C11942,LILIT,"""""HARUTYUNYAN""""",customer1942@example.com,YeRevan cIty,2025-07-19,19
C11943,"Mane,","""""mkrtchyan""""",customer1943@example.com,Yerevan,2025-06-06,28
C11944,GOR,Ghazaryan,customer1944@example.com,Yerevan,2024-11-05,62
C11945,"David,","Hovhannisyan,",customer1945@example.com,#VNZ,2024-06-17,40
C11946,Arsen,Avetisyan,customer1946@example.com,vanadzor,2023-11-05,27
C11947,"""""Tatev""""",gHAzaryan,customer1947@example.com,yerEV.,2024-04-14,20
C11948,MArIAm,Ghazaryan,customer1948@example.com,Gyumri,2024-10-20,22
C11949,anna,StEPAnYaN,customer1949@example.com,"""""etchmiadzin""""",2023-02-01,20
C11950,  Lilit  ,Sargsyan,customer1950@example.com,#ETCHMIADZIN,2023-03-04,55
C11951,'KAREN',  Martirosyan  ,customer1951@example.com,#Artashat,2024-05-05,N/A
C11952,Anna,Harutyunyan,customer1952@example.com,ETCHMIADZIN,2025-05-17,59
C11953,Gor,hakobyan,customer1953@example.com,vanadzor,2024-02-16,36
C11954,  lilit  ,Avetisyan,customer1954@example.com,Yerevan,2024-03-12,N/A
C11955,David,Hovhannisyan,customer1955@example.com,YEREVAN,2024-12-03,52
C11956,Lusine,HOVHANNISYAN,customer1956@example.com,YVN,2023-04-21,41
C11957,'Mane',HOVHANNISYAN,customer1957@example.com,abovyAN,2024-05-17,41
C11958,LILIT,karapetyan,customer1958@example.com,"""""vAgHaRShAPAT""""",2024-12-30,34
C11959,ARSEN,Martirosyan,customer1959@example.com,gyumri,2025-07-20,57
C11960,Saro,Martirosyan.,customer1960@example.com,yerevan city,2024-03-30,N/A
C11961,  Arman  ,VaRdanYan,customer1961@example.com,"gyumri,",2023-03-17,19
C11962,HaYk,Karapetyan.,customer1962@example.com,Artashat,2025-07-09,61
C11963,  Gor  ,gHAZarYan,customer1963@example.com,#Vanadzor,2023-03-24,40
C11964,lilit,Ghazaryan,customer1964@example.com,Etchmiadzin,2023-11-26,23
C11965,  Tatev  ,"""""Stepanyan""""",customer1965@example.com,'Etchmiadzin',2024-09-14,19
C11966,  Arsen  ,Vardanyan,customer1966@example.com,Artashat,2023-06-01,38
C11967,Arman,"""""Hovhannisyan""""",customer1967@example.com,"""etchmiadzin""",2023-03-09,52
C11968,SOnA,"""Petrosyan""",customer1968@example.com,Hrazdan,2023-05-10,46
C11969,"""""Narek""""","""Stepanyan""",customer1969@example.com,YEreVan,2023-10-09,24
C11970,Ani,PetRosyaN,customer1970@example.com,"yerevan,",2024-10-01,46
C11971,'Arman',KARapetYaN,customer1971@example.com,'Gyumri',2024-10-10,54
C11972,Anna,"""""Sargsyan""""",customer1972@example.com,YEREVAN,2024-08-22,40
C11973,DAvid,Manukyan,customer1973@example.com,  Dilijan  ,2024-07-15,50
C11974,"""""Sona""""","""Karapetyan""",customer1974@example.com,#Yer,2024-12-30,25
C11975,"""""ani""""",Manukyan,customer1975@example.com,  Kapan  ,2023-11-29,N/A
C11976,"Hayk,",AVETISYAN,customer1976@example.com,yErEvAN,2024-01-26,63
C11977,DAVID,Sargsyan,customer1977@example.com,Yev.,2024-09-03,65
C11978,LILIT,GHAZARYAN,customer1978@example.com,"aRTashAt,",2024-06-27,27
C11979,Arman,Harutyunyan,customer1979@example.com,"yerevan,",2023-10-29,32
C11980,Tatev,STEPANYAN,,yerevan,2024-04-09,41
C11981,lusine,Ghazaryan.,customer1981@example.com,'Yev.',2024-06-01,43
C11982,MARIAM,Manukyan,customer1982@example.com,Abovyan,2024-09-11,64
C11983,  Narek  ,vArdanyaN,customer1983@example.com,"Yerevan,",2024-03-16,59
C11984,Suren,maRTIRoSYan,customer1984@example.com,Vandz.,2023-04-12,56
C11985,Sona,vardanyan,customer1985@example.com,vANAdzOr,2025-03-23,20
C11986,Hayk,Avetisyan,customer1986@example.com,Hrazdan,2024-12-19,19
C11987,Sona,Martirosyan,customer1987@example.com,"""hrazdan""",2023-04-28,23
C11988,Karen,  Stepanyan  ,customer1988@example.com,"""GMR""",2025-05-23,38
C11989,Anna,Sargsyan,customer1989@example.com,YEREVAN,2024-11-01,26
C11990,Suren,Ghazaryan,customer1990@example.com,KaPAn,2024-10-28,27
C11991,AnnA,#stepanyan,customer1991@example.com,YErevan,2025-06-17,53
C11992,Hayk.,"""Manukyan""",customer1992@example.com,gyumri,2025-02-26,20
C11993,"""Mariam""",Stepanyan,customer1993@example.com,Yerevan,2024-07-18,58
C11994,'suren',Grigoryan,customer1994@example.com,kapan,2025-01-08,41
C11995,Mariam,Sargsyan,customer1995@example.com,"""""yev.""""",2025-06-05,39
C11996,#Hayk,Vardanyan,customer1996@example.com,Yerevan,2023-08-09,31
C11997,Lusine,Sargsyan,customer1997@example.com,"Abovyan,",2024-03-16,59
C11998,  ANna  ,GRIGORYAN,customer1998@example.com,  Vanadzor  ,2024-04-07,62
C11999,"""MAriam""",Stepanyan,customer1999@example.com,Yerevan,2025-06-28,61
C12000,Nare,"""aVetIsYan""",customer2000@example.com,GYUMRI,2023-08-22,44
C12001,Sona,Manukyan,customer2001@example.com,Hrazdan,2024-02-28,50
C12002,Suren,manukyan,customer2002@example.com,  dilijan  ,2023-12-14,39
C12003,'Arman',HOVHANNISYAN.,customer2003@example.com,Vanadzor,2025-04-27,-5
C12004,Narek,Martirosyan,customer2004@example.com,Yerevan,2024-04-09,-5
C12005,Tatev,"""""Sargsyan""""",customer2005@example.com,"""Yerevan""",2024-02-13,36
C12006,Eva,stepanyan,customer2006@example.com,#ARMAVIR,2024-03-01,23
C12007,mikael,"""""sargsyan""""",customer2007@example.com,VAGHARSHAPAT,2025-01-17,62
C12008,#GOR,"""Mkrtchyan""",customer2008@example.com,"""""Yerevan""""",2023-04-08,36
C12009,Mikael,HaruTyUNyaN,customer2009@example.com,yEReVaN.,2023-11-17,30
C12010,SUREN,Sargsyan,customer2010@example.com,HRaZdAn,2024-03-13,43
C12011,Lusine,Hakobyan,customer2011@example.com,YEREVAN,2023-11-17,39
C12012,MikAEL,"HARUTYUNYAN,",customer2012@example.com,YEV.,2024-11-12,38
C12013,"Suren,",Hakobyan,customer2013@example.com,"yereVaN,",2023-09-19,53
C12014,Sona,manukyan,customer2014@example.com,yerevan city,2024-01-19,19
C12015,"NARE,",Harutyunyan,customer2015@example.com,Yerevan,2023-06-06,64
C12016,Anna,SaRGSyAN,customer2016@example.com,hrazdan,2024-12-04,61
C12017,Mikael,Vardanyan,customer2017@example.com,"""""Yerevan""""",2025-08-03,47
C12018,'Tatev',StEPANYAn,customer2018@example.com,YEREVAN,2024-04-30,44
C12019,Saro.,"GRigORYAN,",customer2019@example.com,"Yer,",2023-03-10,24
C12020,Sona,Martirosyan,customer2020@example.com,#Gyumri,2023-04-04,37
C12021,  Narek  ,Hakobyan,customer2021@example.com,Yerevan,2025-05-01,48
C12022,#Nare,Stepanyan,,"""GYUMRI""",2023-03-29,40
C12023,Sona,Hovhannisyan,customer2023@example.com,Abovyan,2023-04-06,30
C12024,  Suren  ,Vardanyan,customer2024@example.com,Yerevan,2024-03-18,34
C12025,"""AnI""",Harutyunyan,customer2025@example.com,Yerevan,2023-04-09,21
C12026,nare,Stepanyan,customer2026@example.com,Yer,2025-02-01,31
C12027,#hAYK,Sargsyan,customer2027@example.com,Gyumri,2025-01-26,37
C12028,Karen,Harutyunyan,customer2028@example.com,#Kapan,2024-01-17,30
C12029,SONA,SaRgSYAn,customer2029@example.com,Yerevan,2025-04-11,20
C12030,"Lilit,",Sargsyan,customer2030@example.com,Artashat,2023-05-14,43
C12031,Ani,"Sargsyan,",customer2031@example.com,YVN,2024-07-23,43
C12032,Mikael,MKrTChYAn,customer2032@example.com,Kapan,2023-03-03,35
C12033,Suren,Martirosyan,customer2033@example.com,Gym,2024-08-23,49
C12034,'Hayk',Grigoryan,customer2034@example.com,Abovyan,2024-07-29,31
C12035,  NarE  ,Grigoryan,customer2035@example.com,#Gyumri,2024-07-29,64
C12036,Mariam,harutyunyan,customer2036@example.com,Gym,2023-12-04,20
C12037,Arsen,Harutyunyan,customer2037@example.com,"KAPAn,",2024-11-17,18
C12038,arMAn,"Sargsyan,",customer2038@example.com,Hrazdan,2023-05-06,43
C12039,Ani,MkRTChyan,,gmr,2024-02-25,41
C12040,karen,Sargsyan,customer2040@example.com,Yerevan,2023-12-29,52
C12041,TAteV,Mkrtchyan,customer2041@example.com,Yev.,2025-06-13,31
C12042,Mariam,Sargsyan,customer2042@example.com,ETCHMIADZIN,2024-11-12,20
C12043,David.,Hakobyan,customer2043@example.com,"""""GYUMRI""""",2025-02-07,30
C12044,"""Mariam""",Hakobyan,customer2044@example.com,GYUMRI,2024-03-09,64
C12045,david,Manukyan,customer2045@example.com,Abovyan,2025-06-07,31
C12046,ANI,Sargsyan,customer2046@example.com,Kapan,2025-07-26,38
C12047,"Mane,",Martirosyan,customer2047@example.com,Vanadzor,2025-01-08,43
C12048,Anna.,'VaRdANYAN',customer2048@example.com,Hrazdan,2023-02-22,20
C12049,nare,HovHanNiSyAN,customer2049@example.com,Hrazdan,2023-10-22,57
C12050,Arman,Manukyan.,customer2050@example.com,Yerevan,2024-09-06,21
C12051,Karen,Harutyunyan,customer2051@example.com,yerevan city,2023-11-16,53
C12052,Hayk,"AVetiSYAN,",customer2052@example.com,Etchmiadzin,2023-12-27,60
C12053,ANNA,Sargsyan,customer2053@example.com,YEREVAN.,2023-04-17,18
C12054,Mane,Stepanyan,customer2054@example.com,Armavir,2024-08-14,57
C12055,Eva,"""Ghazaryan""",customer2055@example.com,Yev..,2024-06-03,64
C12056,"NAREK,",Hakobyan,customer2056@example.com,Yev.,2023-08-06,50
C12057,NaRE,Stepanyan,,'Artashat',2023-06-08,24
C12058,GOR,"""aVeTisYAN""",customer2058@example.com,Abovyan,2024-11-03,28
C12059,SUREN,MKRTCHYAN,customer2059@example.com,yEReVAN,2024-05-08,44
C12060,Eva,Avetisyan,customer2060@example.com,"Hrazdan,",2023-08-18,31
C12061,lusine,"""""Martirosyan""""",customer2061@example.com,'AboVyAn',2025-05-17,39
C12062,GOR.,SARgsyAN,customer2062@example.com,"""""gyumri""""",2023-04-21,33
C12063,Hayk,grigoryan,customer2063@example.com,Yerevan,2023-12-25,63
C12064,kaReN,Avetisyan,,ETCHMIADZIN,2025-05-15,29
C12065,"Tatev,",Vardanyan,customer2065@example.com,'Kapan',2024-07-23,63
C12066,Anna,GRIGORYAN,customer2066@example.com,"YEREVAN,",2024-01-12,27
C12067,Gor,"""""mkrtchyan""""",customer2067@example.com,"""""Kapan""""",2023-04-28,41
C12068,Arsen,Manukyan,customer2068@example.com,"Armavir,",2025-02-19,63
C12069,Hayk,stepanyan,customer2069@example.com,#gyumri,2023-10-13,N/A
C12070,Anna.,Grigoryan,customer2070@example.com,ABoVYan.,2024-08-10,39
C12071,Mikael,'mANUkYan',customer2071@example.com,'Yerevan',2023-08-20,26
C12072,Lilit,HAKOBYAN,customer2072@example.com,Yerevan.,2025-04-06,N/A
C12073,Nare,Hovhannisyan,customer2073@example.com,Hrazdan,2024-03-15,55
C12074,  Arsen  ,  SARGSYAN  ,customer2074@example.com,KAPAN,2025-05-15,57
C12075,David,AVETISYAN,customer2075@example.com,Abovyan,2024-07-28,30
C12076,  Eva  ,hakoBYAN,customer2076@example.com,Gyumri,2025-02-24,54
C12077,ANNA,Hakobyan,customer2077@example.com,"Yerevan,",2025-04-18,23
C12078,Mariam,Ghazaryan,customer2078@example.com,YVN,2024-09-28,38
C12079,MARIAM.,karapetyan,customer2079@example.com,Yerevan,2024-09-20,53
C12080,ANNA,PETROSYAN,customer2080@example.com,yerev.,2024-11-22,24
C12081,KAREN,#VARDANYAN,customer2081@example.com,VaNaDZOr,2024-10-20,53
C12082,#ARSEN,"""MARTIROSYAN""",customer2082@example.com,"Yerevan,",2024-07-24,42
C12083,Nare,Manukyan,customer2083@example.com,Hrazdan,2023-01-27,28
C12084,#Karen,HOVHANNISYAN,customer2084@example.com,yev.,2024-09-15,61
C12085,GOR,"kArapETyaN,",customer2085@example.com,VNZ,2024-11-04,31
C12086,Mariam,petrosyan.,customer2086@example.com,Gyumri,2025-04-29,62
C12087,ANI,Hovhannisyan,customer2087@example.com,Yerevan,2024-12-11,46
C12088,#arman,Martirosyan,customer2088@example.com,"""YVN""",2023-10-01,27
C12089,Arsen,"""""Manukyan""""",customer2089@example.com,yerev..,2023-01-30,65
C12090,ANI,sarGsYAn,customer2090@example.com,armavir,2023-07-04,22
C12091,arsen,MARTIROSYAN,customer2091@example.com,Yerevan,2023-10-07,25
C12092,mIKAEL,AveTisYaN,customer2092@example.com,Hrazdan,2024-12-20,63
C12093,"arsen,",Hakobyan.,customer2093@example.com,DILIJAN,2025-02-19,22
C12094,Nare,Ghazaryan,customer2094@example.com,"ETCHMIADZIN,",2023-11-13,41
C12095,Anna,Petrosyan,customer2095@example.com,"""Yerev.""",2025-08-01,57
C12096,"Anna,","""""Petrosyan""""",customer2096@example.com,'Armavir',2023-12-14,43
C12097,DaVID.,Hovhannisyan,customer2097@example.com,Yerevan,2023-12-26,23
C12098,'Hayk',ghazaryan,customer2098@example.com,gyumri,2023-01-07,33
C12099,Tatev,Petrosyan,customer2099@example.com,Armavir,2023-07-05,53
C12100,"Mariam,",ghazaryan,customer2100@example.com,Abovyan,2025-06-09,29
C12101,Sona,Manukyan,customer2101@example.com,"""YereVAN""",2023-05-27,28
C12102,MARIAM,avetisyan,customer2102@example.com,YErEvAn,2024-08-02,20
C12103,Arman,Martirosyan,customer2103@example.com,yEreVan,2024-11-04,61
C12104,"Eva,",Hakobyan,customer2104@example.com,"Gyumri,",2024-02-15,54
C12105,Arman,#Avetisyan,customer2105@example.com,"yerevan city,",2023-03-13,23
C12106,TATEV,'Karapetyan',customer2106@example.com,Dilijan,2023-05-26,36
C12107,SUREN,Sargsyan,customer2107@example.com,artashat,2025-01-28,35
C12108,tatev,ghazaryan,customer2108@example.com,  Armavir  ,2024-10-10,33
C12109,aRsEN,Grigoryan,customer2109@example.com,Yerevan,2023-02-01,N/A
C12110,Nare,avetisyan,customer2110@example.com,#Abovyan,2023-04-04,60
C12111,Karen,"HOVHANNISYAN,",customer2111@example.com,Armavir,2025-02-03,54
C12112,Hayk,KARAPETYAN,customer2112@example.com,  Kapan  ,2024-06-27,26
C12113,Mane,HAKOBYAN,customer2113@example.com,yEreVAN city,2023-08-09,20
C12114,marIAM,HOVHANNISYAN,customer2114@example.com,YEREVAN,2024-01-21,25
C12115,"""""saro""""",Hovhannisyan,customer2115@example.com,"""""yerevan city""""",2024-03-05,55
C12116,SARO,StepAnyAn,,Vanadzor,2024-04-09,21
C12117,nArEk.,"""""Grigoryan""""",customer2117@example.com,Abovyan,2023-12-16,29
C12118,"""""Saro""""",Ghazaryan,customer2118@example.com,Kapan,2023-06-11,61
C12119,Mariam.,Grigoryan,customer2119@example.com,yerevan city,2024-01-14,48
C12120,goR,Avetisyan.,customer2120@example.com,Yerevan,2023-11-16,42
C12121,Mariam.,hovhannisyan,customer2121@example.com,Yev.,2025-01-08,33
C12122,MANE,"""""PETROSYAN""""",customer2122@example.com,YEREVAN,2023-11-29,59
C12123,KarEn,#Harutyunyan,customer2123@example.com,"YereVan CiTy,",2025-03-06,31
C12124,Eva,  Hakobyan  ,customer2124@example.com,"""Abovyan""",2024-08-04,30
C12125,#David,PETROSYAN,customer2125@example.com,"GYUMRI,",2024-09-02,58
C12126,Saro,Hakobyan,customer2126@example.com,Hrazdan,2023-03-28,24
C12127,David,Ghazaryan,customer2127@example.com,Yerevan,2025-06-23,29
C12128,#Anna,Harutyunyan,customer2128@example.com,YVN,2023-02-23,54
C12129,David,"""VARDANYAN""",customer2129@example.com,Gym,2023-06-09,-5
C12130,arsen,Sargsyan,customer2130@example.com,Armavir,2023-06-11,19
C12131,saro,"harutyunyan,",customer2131@example.com,yerev..,2025-02-11,52
C12132,Lilit,Ghazaryan,customer2132@example.com,"eTch.,",2024-09-24,61
C12133,Mikael,  mKrTChYAN  ,customer2133@example.com,yerevan city,2023-02-20,20
C12134,Mikael,sTEPAnYan,customer2134@example.com,Kapan,2024-11-21,N/A
C12135,#Ani,AVETISYAN,customer2135@example.com,Etchmiadzin,2023-03-25,55
C12136,Arman.,GHAZARYAN,customer2136@example.com,yerevan city,2023-10-06,29
C12137,Arman,aVEtiSyAn,customer2137@example.com,Abovyan,2024-03-29,36
C12138,Lilit,Karapetyan,customer2138@example.com,YEREV.,2024-11-08,27
C12139,Sona,PETROSYAN,customer2139@example.com,Armavir,2024-03-10,18
C12140,LUSINE,stepanyan,customer2140@example.com,  YEV.  ,2024-05-12,34
C12141,Narek,Karapetyan,customer2141@example.com,"""""Gyumri City""""",2024-09-13,33
C12142,Lilit,Mkrtchyan,customer2142@example.com,Abovyan,2024-03-28,26
C12143,'Nare',HARUTYUNYAN,customer2143@example.com,VAGHaRSHapAt,2024-02-29,26
C12144,Nare.,Avetisyan,customer2144@example.com,YEREVAN,2023-10-07,26
C12145,Arman,'Manukyan',customer2145@example.com,Abovyan,2023-08-09,29
C12146,"""""Hayk""""",HARUTYUNYAN,customer2146@example.com,YEREVAN,2025-02-12,58
C12147,Lilit.,Stepanyan,customer2147@example.com,Yerevan,2024-06-08,32
C12148,KAREN,"""Harutyunyan""",customer2148@example.com,  ABoVyan  ,2023-04-27,19
C12149,NAREK,'Mkrtchyan',customer2149@example.com,yerevan,2023-12-20,28
C12150,Nare,Sargsyan.,customer2150@example.com,  Yerevan  ,2024-03-16,28
C12151,Anna,'Hakobyan',customer2151@example.com,Kapan,2023-04-24,25
C12152,Lilit,HOVHANNISYAN,customer2152@example.com,"""Yerevan""",2023-10-18,49
C12153,"ArSen,","""Hovhannisyan""",customer2153@example.com,abovyan,2024-11-25,23
C12154,lilit.,Mkrtchyan,,Yerevan,2024-11-25,37
C12155,Narek,"""""Hakobyan""""",customer2155@example.com,"""""yEREvan""""",2024-08-30,56
C12156,NAREK,  Avetisyan  ,customer2156@example.com,"""""yErEVAN""""",2024-05-13,52
C12157,"Mariam,",mkrtchyan,customer2157@example.com,  VANDZ.  ,2024-06-23,25
C12158,Hayk,#Hakobyan,customer2158@example.com,Abovyan,2024-11-14,60
C12159,Eva,Ghazaryan,,YEREVAN,2023-11-12,51
C12160,gor,Karapetyan,customer2160@example.com,Yerev.,2023-02-16,36
C12161,Lilit,Mkrtchyan,customer2161@example.com,Armavir,2023-08-14,24
C12162,Narek,Ghazaryan,customer2162@example.com,Yerevan,2024-02-09,48
C12163,"Ani,",AVetisyan.,customer2163@example.com,armavir,2024-09-05,35
C12164,Tatev,Mkrtchyan,customer2164@example.com,Yerevan,2023-02-26,57
C12165,Karen,AVETISYAN,customer2165@example.com,Hrazdan,2023-01-08,31
C12166,"Tatev,",mkrtchyan,customer2166@example.com,#Yerevan,2023-07-29,56
C12167,"""""karen""""",HAKOBYAN,customer2167@example.com,KAPAN,2023-11-05,53
C12168,Narek,#SARGSYAN,customer2168@example.com,Abovyan,2023-08-05,34
C12169,#TATEV,Martirosyan,customer2169@example.com,YEREVAN,2025-02-24,54
C12170,Arman,Ghazaryan,customer2170@example.com,yerevan,2023-05-21,61
C12171,#Lusine,haKobYAN,customer2171@example.com,Hrazdan,2025-02-21,26
C12172,Anna,PETrosYaN,customer2172@example.com,Vandz.,2023-09-19,37
C12173,Lusine.,GRIGORYAN,customer2173@example.com,Yerevan,2023-10-24,62
C12174,#MAnE,Ghazaryan,customer2174@example.com,Yerevan,2023-12-02,45
C12175,"""""NARE""""",Sargsyan,customer2175@example.com,Etchmiadzin,2023-05-03,37
C12176,Arman,Karapetyan,customer2176@example.com,YEREVAN,2023-01-08,58
C12177,Mariam,Harutyunyan,customer2177@example.com,VNZ,2024-05-24,53
C12178,Nare,  HOVhANNISYAN  ,customer2178@example.com,GyM,2025-02-03,44
C12179,Mikael,Hakobyan,customer2179@example.com,Kapan,2024-03-16,25
C12180,Karen,Mkrtchyan,customer2180@example.com,  Armavir  ,2023-06-29,49
C12181,soNa,Vardanyan,customer2181@example.com,Dilijan,2023-05-13,18
C12182,  Anna  ,Hakobyan,customer2182@example.com,yerevan,2024-01-25,N/A
C12183,David,Stepanyan,customer2183@example.com,'Kapan',2024-06-29,26
C12184,Nare,Ghazaryan,customer2184@example.com,yerevan,2024-12-21,37
C12185,Hayk,Manukyan,customer2185@example.com,Vanadzor,2023-08-24,N/A
C12186,'gor',GhaZArYAn,customer2186@example.com,GyuMRi,2024-05-27,49
C12187,gOr,sargsyan,customer2187@example.com,"""Yerev.""",2024-07-26,19
C12188,TATEV,"Stepanyan,",customer2188@example.com,Artashat,2025-05-03,49
C12189,LUSINE,  MARTIROSYAN  ,customer2189@example.com,YEREVAN,2024-11-15,62
C12190,David,  Karapetyan  ,customer2190@example.com,Abovyan,2025-04-05,26
C12191,LUSINE,Manukyan,customer2191@example.com,vagharshapat,2023-12-29,-5
C12192,"""""David""""",Avetisyan,customer2192@example.com,"etchmiadzin,",2023-03-15,37
C12193,david,Vardanyan,customer2193@example.com,YEreVan,2024-02-11,55
C12194,aNI,VARdanyAn,customer2194@example.com,Yerevan,2025-06-01,18
C12195,Mariam,Manukyan,customer2195@example.com,EtCHmIadzIn,2025-01-29,22
C12196,Mikael,Hakobyan,customer2196@example.com,Yerevan,2023-02-13,52
C12197,Ani,KARaPetyAn,customer2197@example.com,#GMR,2024-03-22,53
C12198,Gor,"vardanyan,",customer2198@example.com,YerEVAN,2023-01-20,18
C12199,Karen.,"""""Hakobyan""""",customer2199@example.com,GMR,2024-04-15,31
C12200,SoNa,Avetisyan,customer2200@example.com,Armavir,2025-08-01,26
C12201,Mane,"""Ghazaryan""",customer2201@example.com,#Gyumri,2023-03-21,47
C12202,Mariam,"Harutyunyan,",customer2202@example.com,Vanadzor,2025-06-01,41
C12203,sONa,"""""karapetyan""""",customer2203@example.com,'Yerevan',2023-11-17,21
C12204,"""""Sona""""",harutyunyan,,Gym,2024-08-12,31
C12205,Lusine,Sargsyan,customer2205@example.com,yerevan city,2024-03-15,42
C12206,  Eva  ,Stepanyan,customer2206@example.com,Yerevan,2024-08-10,21
C12207,LUSINE,SArGSYAn,customer2207@example.com,"yev.,",2024-02-19,42
C12208,TATEV.,HARUTYUNYAN,customer2208@example.com,Vanadzor,2024-12-27,27
C12209,SARO,Vardanyan,customer2209@example.com,gyumri,2024-10-17,52
C12210,narek,Stepanyan,customer2210@example.com,"""YErevan""",2024-03-03,-5
C12211,#Suren,#Sargsyan,customer2211@example.com,Yerevan,2023-10-24,59
C12212,ani,Karapetyan,customer2212@example.com,YVN.,2023-04-28,30
C12213,Narek,  Mkrtchyan  ,customer2213@example.com,artashat,2024-02-19,21
C12214,SONa,"""Petrosyan""",customer2214@example.com,gYUMRi ciTY,2023-01-22,60
C12215,Tatev,"""Stepanyan""",customer2215@example.com,Yerevan,2023-11-29,N/A
C12216,SOna,Sargsyan,customer2216@example.com,yVn,2023-06-25,31
C12217,MANE,#Sargsyan,,Dilijan.,2025-03-31,35
C12218,Ani,'Hakobyan',,yErEvan,2024-09-24,25
C12219,Tatev,HARUTYUNYAN,customer2219@example.com,"ETCHMIADZIN,",2024-04-16,49
C12220,Saro.,Grigoryan,customer2220@example.com,Yerevan,2025-05-01,44
C12221,anNA,"""""Martirosyan""""",customer2221@example.com,ARTAshaT,2024-12-07,59
C12222,lusine,Stepanyan,customer2222@example.com,aRmAvIR,2025-07-30,54
C12223,Narek,#Hovhannisyan,customer2223@example.com,VANADZOR,2024-01-06,40
C12224,NARE,Hovhannisyan,customer2224@example.com,#yErEVaN,2023-04-01,24
C12225,Sona,Manukyan,customer2225@example.com,yerevan city,2024-03-23,29
C12226,Arsen,"sargsyan,",customer2226@example.com,Yev.,2025-05-14,42
C12227,  Arman  ,mAnuKyaN,customer2227@example.com,GMR,2023-04-19,20
C12228,mane,kAraPEtyAn,customer2228@example.com,Yerevan,2023-09-07,43
C12229,nare,GriGORyAN.,customer2229@example.com,#YEREVAN,2024-03-22,21
C12230,Eva,Vardanyan,customer2230@example.com,vanadzor.,2024-08-26,59
C12231,Saro,Martirosyan,customer2231@example.com,"""Gyumri City""",2024-02-15,53
C12232,Lilit,Vardanyan,customer2232@example.com,yerevan city,2024-06-20,32
C12233,Saro,"harutyunyan,",customer2233@example.com,YEREVAN CITY,2023-03-22,49
C12234,Saro,ghazaryan.,customer2234@example.com,Dilijan,2024-02-10,46
C12235,mane,Petrosyan.,customer2235@example.com,#Gyumri,2025-06-10,27
C12236,Narek,Stepanyan.,customer2236@example.com,Hrazdan,2023-11-14,38
C12237,narek,MARTIROSYAN,customer2237@example.com,GYUMRI CITY,2025-02-02,33
C12238,Sona,Vardanyan.,customer2238@example.com,YEREVAN.,2023-12-14,64
C12239,"""""goR""""",Stepanyan,customer2239@example.com,  YEREVAN  ,2023-08-15,36
C12240,Hayk,maRTIrOsyan,customer2240@example.com,Yerevan,2023-12-08,46
C12241,"eva,","""""Vardanyan""""",customer2241@example.com,Kapan,2025-03-08,35
C12242,Mikael,  Ghazaryan  ,customer2242@example.com,Abovyan,2023-06-22,61
C12243,Lusine,Petrosyan,customer2243@example.com,YEREVAN,2023-03-20,33
C12244,sona,  mkrtchyan  ,customer2244@example.com,Dilijan,2024-06-06,18
C12245,Sona,HARUTYUNYAN,customer2245@example.com,yErEvaN,2024-10-10,65
C12246,'daVID',Ghazaryan,customer2246@example.com,"""Dilijan""",2023-04-27,19
C12247,MariaM,Hakobyan,customer2247@example.com,Dilijan,2024-06-27,32
C12248,#evA,#MANUKYAN,customer2248@example.com,"""""Yerevan""""",2024-06-06,56
C12249,karen.,Stepanyan,customer2249@example.com,Yerevan,2023-07-18,45
C12250,Anna,"""""Hovhannisyan""""",customer2250@example.com,gyumri,2025-07-16,18
C12251,Lusine,Sargsyan.,,Abovyan,2025-03-05,22
C12252,#Arman,Martirosyan,,gYUMrI,2023-12-24,59
C12253,"Arman,",kArAPetyAN,customer2253@example.com,DILIJAN,2023-12-26,39
C12254,arsEN,Hovhannisyan,customer2254@example.com,"""""hrazdan""""",2025-01-14,53
C12255,dAVId,VARdaNyAN,customer2255@example.com,Yerevan,2025-04-18,63
C12256,David,"""""hovhannisyan""""",customer2256@example.com,yerevan.,2024-10-22,30
C12257,"""""Karen""""",PeTrOsyan,customer2257@example.com,"""Abovyan""",2025-04-14,18
C12258,GOR,Manukyan,customer2258@example.com,Yev.,2023-06-01,33
C12259,Arman,"""""GrIGORyAn""""",customer2259@example.com,Vagharshapat,2023-08-30,58
C12260,Suren,Petrosyan,customer2260@example.com,yvN.,2023-04-16,39
C12261,SONA,Ghazaryan,customer2261@example.com,Yerevan,2023-05-30,49
